Observation Date,Series Name,Observation Value
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Philippine,0.213766
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Philippine,0.236417
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Philippine,0.022651
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Philippine,0
31-Jul-18,43 Poland,-0.223928
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Poland,-0.223928
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Poland,0
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Poland,0.223928
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Poland,0
31-Jul-18,44 Portugal,0
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Portugal,0
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Portugal,0
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Portugal,0
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Portugal,0
31-Jul-18,45 Qatar,-1.097151
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Qatar,-1.099877
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Qatar,0.021536
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Qatar,1.121413
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Qatar,0.002726
31-Jul-18,46 Saudi Arabia,1.632755
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Saudi Arab,1.561995
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Saudi Arab,1.634944
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Saudi Arab,0.072949
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Saudi Arab,0.07076
31-Jul-18,47 Seychelles,0
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Seychelles,0
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Seychelles,0
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Seychelles,0
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Seychelles,0
31-Jul-18,48 Singapore,11.710255
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Singapore,12.164945
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Singapore,12.244878
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Singapore,0.079933
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Singapore,-0.45469
31-Jul-18,49 South Africa,0
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from South Afr,0
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from South Afr,0
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to South Afr,0
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from South Afr,0
31-Jul-18,50 Sri Lanka,0
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Sri Lanka,0
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Sri Lanka,0
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Sri Lanka,0
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Sri Lanka,0
31-Jul-18,51 Sweden,-2.102925
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Sweden,-0.634253
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Sweden,0.150527
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Sweden,0.78478
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Sweden,-1.468672
31-Jul-18,52 Switzerland,-2.639432
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Switz,-2.65031
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Switz,3.467947
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Switz,6.118257
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Switz,0.010878
31-Jul-18,53 Thailand,0.01997
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Thailand,0.01997
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Thailand,0.01997
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Thailand,0
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Thailand,0
31-Jul-18,54 Turkey,5.047002
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from Turkey,5.047002
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from Turkey,5.154447
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to Turkey,0.107445
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from Turkey,0
31-Jul-18,55 U.A.E,3.761539
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from U.A.E,5.253585
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from U.A.E,9.819693
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to U.A.E,4.566108
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from U.A.E,-1.492046
31-Jul-18,56 United Kingdom,56.554533
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from U.K,52.607704
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from U.K,55.829593
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to U.K,3.221889
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from U.K,3.946829
31-Jul-18,57 United States,-0.210717
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from U.S.A,14.420227
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from U.S.A,16.784163
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to U.S.A,2.363936
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from U.S.A,-14.630944
31-Jul-18,58 Others,-6.381049
31-Jul-18,......I Foreign Direct Investment Net Received in PAK from others,-1.994205
31-Jul-18,............i Foreign Direct Investment inflows Received in PAK from others,9.586234
31-Jul-18,............ii Foreign Direct Investment outflows from PAK to others,11.580439
31-Jul-18,......II Foreign Portfolio Investment Net in PAK from others,-4.386844
30-Jun-18,1 Net Cash Flow on Foreign Investment in Pakistan during a month,191.0332431
30-Jun-18,......I Net Cash Flow on Foreign Direct Investment in Pakistan during a month,244.60878
30-Jun-18,............i Foreign Direct Investment Inflows in PAK from World,309.371099
30-Jun-18,............ii Foreign Direct Investment outflows from PAK,64.762319
30-Jun-18,......II Net Foreign Portfolio Investment Received in PAK from World,-53.545288
30-Jun-18,......III Net public Foreign Investment Received in PAK from World,-0.0302489
30-Jun-18,2 Argentina,0
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Argentina,0
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Argentina,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Argentina,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Argentina,0
30-Jun-18,3 Australia,-2.512072
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Australia,-0.177614
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Australia,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Australia,0.177614
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Australia,-2.334458
30-Jun-18,4 Austria,2.667253
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Austria,2.667253
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Austria,2.715
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Austria,0.047747
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Austria,0
30-Jun-18,5 Bahamas,0
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Bahamas,0
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Bahamas,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Bahamas,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Bahamas,0
30-Jun-18,6 Bahrain,1.085793
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Bahrain,1.085793
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Bahrain,1.179735
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Bahrain,0.093942
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Bahrain,0
30-Jun-18,7 Bangladesh,0
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Bangladesh,0
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Bangladesh,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Bangladesh,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Bangladesh,0
30-Jun-18,8 Belgium,0
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Belgium,0
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Belgium,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Belgium,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Belgium,0
30-Jun-18,9 Bosnia Herzegovina,0
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from B&H,0
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from B&H,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to B&H,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from B&H,0
30-Jun-18,10 Brunei,0
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Brunei,0
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Brunei,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Brunei,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Brunei,0
30-Jun-18,11 Canada,-0.973407
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Canada,-0.084027
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Canada,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Canada,0.084027
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Canada,-0.88938
30-Jun-18,12 China,111.343481
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from China,111.291931
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from China,127.50237
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to China,16.210439
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from China,0.05155
30-Jun-18,13 Congo,0
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Congo,0
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Congo,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Congo,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Congo,0
30-Jun-18,14 Denmark,0.017436
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Denmark,0.017436
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Denmark,0.019284
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Denmark,0.001848
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Denmark,0
30-Jun-18,15 Egypt,6.823487
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Egypt,4.511816
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Egypt,4.511816
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Egypt,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Egypt,2.311671
30-Jun-18,16 Finland,-0.334465
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Finland,-0.197311
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Finland,0.096112
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Finland,0.293423
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Finland,-0.137154
30-Jun-18,17 France,-1.126879
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from France,0.349018
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from France,2.79249
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to France,2.443472
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from France,-1.475897
30-Jun-18,18 Germany,2.155831
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Germany,1.430375
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Germany,2.871091
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Germany,1.440716
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Germany,0.725456
30-Jun-18,19 Hong Kong,-1.214691
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Hong Kong,0.703115
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Hong Kong,0.703115
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Hong Kong,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Hong Kong,-1.917806
30-Jun-18,20 Hungary,7
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Hungary,7
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Hungary,7
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Hungary,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Hungary,0
30-Jun-18,21 Iceland,0
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Iceland,0
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Iceland,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Iceland,0
30-Jun-18,......II Foreign Portfolio Investment Net in PAK from Iceland,0
30-Jun-18,22 Indonesia,0
30-Jun-18,......I Foreign Direct Investment Net Received in PAK from Indonesia,0
30-Jun-18,............i Foreign Direct Investment inflows Received in PAK from Indonesia,0
30-Jun-18,............ii Foreign Direct Investment outflows from PAK to Indonesia,0
